transcript,Gene Ontology IDs
TRINITY_GG_17181_c16_g1_i1.p1,GO:0005375; GO:0005737; GO:0005770; GO:0005886; GO:0006878; GO:0015677; GO:0016021; GO:0042802; GO:0043025; GO:0055037; GO:0055085; GO:0072719; GO:0098705
TRINITY_GG_6212_c5_g1_i2.p1,GO:0005385; GO:0005634; GO:0005737; GO:0005794; GO:0005886; GO:0016020; GO:0016021; GO:0071577
TRINITY_GG_4825_c0_g1_i1.p1,GO:0005385; GO:0005634; GO:0005783; GO:0006829; GO:0006882; GO:0016021; GO:0030374; GO:0031410; GO:0045944
TRINITY_GG_19696_c31_g1_i3.p1,GO:0005385; GO:0005654; GO:0005730; GO:0005794; GO:0005887; GO:0006824; GO:0006829; GO:0006882; GO:0008270; GO:0010043; GO:0010155; GO:0016020; GO:0016324; GO:0030001; GO:0030070; GO:0030141; GO:0030667; GO:0031410; GO:0046873; GO:0071577; GO:1904257
TRINITY_GG_7874_c10_g1_i1.p1,GO:0005385; GO:0005654; GO:0005783; GO:0005789; GO:0005794; GO:0006882; GO:0016021; GO:0071577
TRINITY_GG_23101_c9_g1_i1.p1,GO:0005385; GO:0005737; GO:0005770; GO:0005774; GO:0005886; GO:0006829; GO:0010043; GO:0016021; GO:0031410; GO:0042802; GO:0043231; GO:0061088; GO:0061090; GO:0071577
TRINITY_GG_8731_c14_g1_i1.p1,GO:0005385; GO:0005794; GO:0006829; GO:0016021
TRINITY_GG_12393_c2_g1_i1.p1,GO:0005385; GO:0005794; GO:0006882; GO:0016021; GO:0030001; GO:0031410; GO:0032119; GO:0046873; GO:0048471; GO:1904257
TRINITY_GG_11076_c3_g1_i1.p1,GO:0005385; GO:0005886; GO:0005887; GO:0006829; GO:0006882; GO:0007280; GO:0007417; GO:0007506; GO:0008354; GO:0008406; GO:0009986; GO:0016323; GO:0016477; GO:0030154; GO:0035147; GO:0035262; GO:0071578
TRINITY_GG_15499_c8_g1_i2.p1,GO:0005385; GO:0005886; GO:0006829; GO:0008270; GO:0016020; GO:0016021; GO:0071577
TRINITY_GG_21184_c17_g1_i3.p1,GO:0005388; GO:0005524; GO:0005783; GO:0005789; GO:0006635; GO:0006874; GO:0007274; GO:0007629; GO:0008610; GO:0010884; GO:0012505; GO:0015662; GO:0016021; GO:0016529; GO:0016887; GO:0030322; GO:0030707; GO:0033017; GO:0034220; GO:0036335; GO:0045202; GO:0046872; GO:0048863; GO:0051282; GO:0060047; GO:0070588; GO:1901896; GO:1903515; GO:1990845
TRINITY_GG_21677_c4_g1_i2.p1,GO:0005427; GO:0005886; GO:0005887; GO:0005903; GO:0006811; GO:0015031; GO:0015333; GO:0016324; GO:0042937; GO:0071916; GO:0089717; GO:0140206; GO:0140207
TRINITY_GG_12660_c1_g1_i1.p1,GO:0005451; GO:0005743; GO:0005886; GO:0006814; GO:0010008; GO:0010348; GO:0015385; GO:0016021; GO:0016323; GO:0016324; GO:0030317; GO:0030672; GO:0031966; GO:0034220; GO:0042802; GO:0061178; GO:0070161; GO:0072583; GO:0097228; GO:2001206
TRINITY_GG_6896_c2_g1_i1.p1,GO:0005452; GO:0005886; GO:0006821; GO:0007283; GO:0015108; GO:0015301; GO:0015701; GO:0016020; GO:0016021; GO:0016323; GO:0016324; GO:0019899; GO:0022857; GO:0048565; GO:0050801; GO:0051453; GO:0055085; GO:0070175; GO:0097186
TRINITY_GG_11009_c9_g1_i21.p1,GO:0005452; GO:0005886; GO:0007601; GO:0008510; GO:0009416; GO:0009791; GO:0015301; GO:0015701; GO:0016021; GO:0016323; GO:0016324; GO:0021860; GO:0022857; GO:0030425; GO:0035264; GO:0035641; GO:0036477; GO:0043025; GO:0043204; GO:0043679; GO:0045202; GO:0048172; GO:0048854; GO:0050801; GO:0051453; GO:0055085; GO:0070161; GO:0097440; GO:0097441; GO:0097442; GO:0098794; GO:1902600
TRINITY_GG_8467_c2_g1_i1.p1,GO:0005457; GO:0005462; GO:0005464; GO:0005783; GO:0005794; GO:0008643; GO:0015012; GO:0015783; GO:0015790; GO:0016021; GO:0022857; GO:0030173; GO:0030176; GO:0036066; GO:0036084; GO:1990569
TRINITY_GG_20050_c33_g1_i1.p1,GO:0005459; GO:0005460; GO:0008643; GO:0022857; GO:0030173; GO:0030176; GO:0072334
TRINITY_GG_14704_c9_g1_i1.p1,GO:0005471; GO:0005743; GO:0016021; GO:0140021; GO:1990544
TRINITY_GG_19240_c9_g1_i2.p1,GO:0005484; GO:0005635; GO:0005737; GO:0005783; GO:0005789; GO:0006890; GO:0006915; GO:0007029; GO:0016320; GO:0030176; GO:0031201; GO:0031966; GO:0043066; GO:0043231; GO:0097194
TRINITY_GG_16583_c3_g1_i5.p2,GO:0005484; GO:0005783; GO:0005789; GO:0006890; GO:0015031; GO:0016021; GO:0031201
TRINITY_GG_25861_c2_g1_i1.p1,GO:0005496; GO:0005741; GO:0006783; GO:0012505; GO:0016020; GO:0016021; GO:0020037; GO:0030868; GO:0042803; GO:0046872
TRINITY_GG_7648_c0_g1_i1.p1,GO:0005497; GO:0005739; GO:0005741; GO:0005783; GO:0005829; GO:0006694; GO:0006811; GO:0006821; GO:0006869; GO:0007568; GO:0008347; GO:0008503; GO:0009410; GO:0010042; GO:0010266; GO:0010823; GO:0010940; GO:0014012; GO:0015485; GO:0016021; GO:0030325; GO:0031397; GO:0032570; GO:0032720; GO:0033574; GO:0042632; GO:0043065; GO:0043231; GO:0044325; GO:0045019; GO:0048266; GO:0050810; GO:0051901; GO:0051928; GO:0060242; GO:0060252; GO:0060253; GO:0071222; GO:0071294; GO:0071476; GO:0072655; GO:0072656; GO:1903147; GO:1903579; GO:1905144; GO:2000379; GO:2000853
TRINITY_GG_9077_c3_g1_i1.p1,GO:0005501; GO:0007601; GO:0007602; GO:0016063; GO:0016918; GO:0019841; GO:1902936
TRINITY_GG_19637_c5_g1_i1.p1,GO:0005504; GO:0005634; GO:0005829; GO:0015908; GO:0016918; GO:0019841; GO:0042572
TRINITY_GG_21135_c7_g1_i1.p1,GO:0005506; GO:0005615; GO:0005783; GO:0007295; GO:0008475; GO:0017185; GO:0031418; GO:0033823; GO:0048471; GO:0050211
TRINITY_GG_13682_c2_g1_i1.p1,GO:0005506; GO:0005615; GO:0005886; GO:0006811; GO:0031225; GO:0055072
TRINITY_GG_17100_c7_g1_i1.p1,GO:0005506; GO:0005634; GO:0005654; GO:0005730; GO:0006325; GO:0016706; GO:0032453; GO:0034647; GO:0034720; GO:0045668; GO:0045892; GO:0051864; GO:0070544; GO:0140680
TRINITY_GG_23863_c5_g1_i1.p1,GO:0005506; GO:0005634; GO:0005737; GO:0010308; GO:0010309; GO:0019509
TRINITY_GG_8025_c2_g1_i1.p1,GO:0005506; GO:0005634; GO:0005739; GO:0006697; GO:0007391; GO:0007417; GO:0007494; GO:0008045; GO:0008258; GO:0016705; GO:0020037; GO:0031966; GO:0042768
TRINITY_GG_6460_c16_g1_i2.p1,GO:0005506; GO:0005654; GO:0005737; GO:0005739; GO:0005759; GO:0006749; GO:0016788; GO:0042802; GO:0050313; GO:0070813
TRINITY_GG_9235_c0_g1_i1.p1,GO:0005506; GO:0005654; GO:0005737; GO:0005829; GO:0006449; GO:0008283; GO:0010494; GO:0018126; GO:0019511; GO:0031418; GO:0031543; GO:0031544; GO:0034063
TRINITY_GG_17225_c1_g1_i2.p1,GO:0005506; GO:0005737; GO:0005789; GO:0006082; GO:0006805; GO:0007304; GO:0007480; GO:0007552; GO:0008395; GO:0016021; GO:0016712; GO:0020037; GO:0035074; GO:0035210; GO:0043231; GO:0046344
TRINITY_GG_14441_c20_g1_i1.p1,GO:0005506; GO:0005737; GO:0008336; GO:0045329
TRINITY_GG_15228_c6_g2_i1.p1,GO:0005506; GO:0005737; GO:0008336; GO:0045329
TRINITY_GG_13234_c0_g1_i5.p1,GO:0005506; GO:0005739; GO:0005759; GO:0045329; GO:0050353
TRINITY_GG_13022_c1_g1_i1.p1,GO:0005506; GO:0005739; GO:0006697; GO:0007391; GO:0007417; GO:0007494; GO:0008258; GO:0008362; GO:0016705; GO:0020037; GO:0031966; GO:0042767
TRINITY_GG_14441_c23_g1_i1.p1,GO:0005506; GO:0005739; GO:0008270; GO:0008336; GO:0042802; GO:0045329
TRINITY_GG_5462_c13_g1_i4.p1,GO:0005506; GO:0005739; GO:0016226; GO:0051536
TRINITY_GG_5848_c4_g1_i4.p3,GO:0005506; GO:0005739; GO:0016226; GO:0051537; GO:0051539; GO:0106035
TRINITY_GG_15416_c8_g1_i1.p1,GO:0005506; GO:0005739; GO:0047800; GO:0071456
TRINITY_GG_15032_c21_g1_i1.p1,GO:0005506; GO:0005783; GO:0005789; GO:0006643; GO:0008610; GO:0016021; GO:0046485; GO:0050479
TRINITY_GG_17041_c8_g1_i1.p1,GO:0005506; GO:0005789; GO:0020037; GO:0070330
TRINITY_GG_25978_c5_g1_i2.p1,GO:0005506; GO:0006541; GO:0009501; GO:0010181; GO:0016040; GO:0050660; GO:0051538; GO:0097054
TRINITY_GG_13114_c22_g1_i2.p2,GO:0005506; GO:0016021; GO:0016705; GO:0031418; GO:0051213
TRINITY_GG_18503_c7_g1_i1.p1,GO:0005507; GO:0005576; GO:0008447
TRINITY_GG_18496_c2_g1_i2.p1,GO:0005507; GO:0005576; GO:0046274; GO:0052716
TRINITY_GG_9035_c33_g1_i1.p1,GO:0005507; GO:0005576; GO:0052716
TRINITY_GG_20325_c2_g1_i11.p1,GO:0005507; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005829; GO:0006825; GO:0051262; GO:0055070
TRINITY_GG_16440_c5_g1_i1.p1,GO:0005507; GO:0005634; GO:0005654; GO:0005737; GO:0005829; GO:0006511; GO:0008270; GO:0016567; GO:0019788; GO:0031461; GO:0031466; GO:0043687; GO:0045116; GO:0051775; GO:0061630; GO:0061663; GO:0097602
TRINITY_GG_15252_c0_g1_i1.p1,GO:0005507; GO:0005739; GO:0031304; GO:0031305; GO:0032991; GO:0033132; GO:0055065
TRINITY_GG_10818_c0_g1_i1.p1,GO:0005509
TRINITY_GG_12238_c8_g1_i1.p1,GO:0005509
TRINITY_GG_16778_c27_g1_i1.p2,GO:0005509
TRINITY_GG_14803_c18_g2_i2.p2,GO:0005509; GO:0005516; GO:0005543; GO:0005794; GO:0005829; GO:0005886; GO:0007268; GO:0007528; GO:0010808; GO:0016020; GO:0016079; GO:0016081; GO:0016082; GO:0016188; GO:0017075; GO:0019905; GO:0019992; GO:0030672; GO:0030742; GO:0031594; GO:0031914; GO:0032009; GO:0035249; GO:0042734; GO:0043065; GO:0043195; GO:0044305; GO:0045921; GO:0048172; GO:0048786; GO:0050714; GO:0060384; GO:0060478; GO:0061669; GO:0061789; GO:0070161; GO:0071333; GO:0090382; GO:0097060; GO:0097151; GO:0097470; GO:0098686; GO:0098793; GO:0098831; GO:0098978; GO:0099011; GO:0099525; GO:1900426
TRINITY_GG_16850_c54_g1_i1.p8,GO:0005509; GO:0005516; GO:0005955; GO:0006470; GO:0007269; GO:0008021; GO:0008597; GO:0016192; GO:0019902; GO:0030241; GO:0030431; GO:0045214; GO:0051321; GO:0097720
TRINITY_GG_24470_c5_g1_i9.p1,GO:0005509; GO:0005522; GO:0005544; GO:0007010; GO:0030424; GO:0035418; GO:0045202; GO:0048788; GO:0070161; GO:0098882; GO:0098978; GO:0098982; GO:1904071
TRINITY_GG_14791_c22_g1_i2.p1,GO:0005509; GO:0005539; GO:0005604; GO:0005614; GO:0005615; GO:0008201; GO:0010595; GO:0010811; GO:0030198; GO:0031012; GO:0035470; GO:0045743; GO:0045766; GO:0045931; GO:0050840; GO:0071944; GO:1900748; GO:2000573; GO:2001028
TRINITY_GG_11322_c7_g1_i1.p1,GO:0005509; GO:0005544; GO:0005829; GO:0005886; GO:0005887; GO:0006869; GO:0006897; GO:0008429; GO:0031210; GO:0031227; GO:0031234; GO:0035091; GO:0042802; GO:0044232; GO:0061817; GO:0140268
TRINITY_GG_7804_c17_g1_i3.p1,GO:0005509; GO:0005544; GO:0005829; GO:0005886; GO:0005938; GO:0006906; GO:0010828; GO:0030659; GO:0031340; GO:0032587; GO:0032869; GO:0034451; GO:0038028; GO:0046326; GO:0065002; GO:0072659; GO:0090314
TRINITY_GG_16154_c4_g1_i1.p1,GO:0005509; GO:0005544; GO:0005938; GO:0012505; GO:0030011; GO:0030507; GO:0032509; GO:0048190
TRINITY_GG_9606_c4_g1_i2.p1,GO:0005509; GO:0005544; GO:0016020
TRINITY_GG_15288_c11_g1_i2.p1,GO:0005509; GO:0005576; GO:0005789; GO:0005794; GO:0033018; GO:0042470
TRINITY_GG_15321_c2_g1_i3.p1,GO:0005509; GO:0005576; GO:0006631; GO:0008653; GO:0009104; GO:0031410; GO:0043231; GO:0050528; GO:0050728
TRINITY_GG_6907_c10_g1_i2.p1,GO:0005509; GO:0005576; GO:0030154
TRINITY_GG_15316_c3_g1_i1.p1,GO:0005509; GO:0005615; GO:0005788; GO:0005789; GO:0006457; GO:0012505; GO:0030246; GO:0030431; GO:0030433; GO:0042048; GO:0045169; GO:0051082
TRINITY_GG_10301_c4_g1_i3.p2,GO:0005509; GO:0005634; GO:0005737; GO:0005886; GO:0008270; GO:0014018; GO:0016055; GO:0090090
TRINITY_GG_9603_c20_g1_i2.p1,GO:0005509; GO:0005634; GO:0005737; GO:0005886; GO:0030234
TRINITY_GG_9393_c8_g1_i2.p1,GO:0005509; GO:0005634; GO:0005829; GO:0030425; GO:0043005; GO:0043195; GO:0045202; GO:0051480; GO:0061175; GO:0097467; GO:0099509; GO:1900271; GO:1903035
TRINITY_GG_17041_c12_g1_i3.p1,GO:0005509; GO:0005634; GO:0006897; GO:0016197; GO:0030132
TRINITY_GG_12475_c39_g1_i2.p1,GO:0005509; GO:0005654; GO:0005739; GO:0005768; GO:0005813; GO:0007049; GO:0016020; GO:0030139; GO:0030496; GO:0031267; GO:0032154; GO:0032456; GO:0032465; GO:0034451; GO:0042803; GO:0043231; GO:0045171; GO:0051301; GO:0051959; GO:0055037; GO:0055038; GO:0061512; GO:0070164
TRINITY_GG_16265_c9_g1_i3.p2,GO:0005509; GO:0005730; GO:0005783; GO:0005788
TRINITY_GG_10859_c12_g1_i1.p1,GO:0005509; GO:0005737
TRINITY_GG_22215_c4_g1_i2.p1,GO:0005509; GO:0005737
TRINITY_GG_16418_c34_g1_i4.p1,GO:0005509; GO:0005737; GO:0005856; GO:0097228
TRINITY_GG_8976_c1_g1_i5.p1,GO:0005509; GO:0005737; GO:0019904
TRINITY_GG_23009_c13_g1_i1.p1,GO:0005509; GO:0005739; GO:0006072; GO:0009331; GO:0019563; GO:0052591
TRINITY_GG_10270_c8_g1_i1.p1,GO:0005509; GO:0005743; GO:0006851; GO:0006875; GO:0015369; GO:0016021; GO:0034214; GO:0043022; GO:0051260; GO:0051560; GO:0099093
TRINITY_GG_7640_c2_g1_i3.p1,GO:0005509; GO:0005743; GO:0036444; GO:0051560; GO:1990246
TRINITY_GG_6962_c11_g1_i9.p1,GO:0005509; GO:0005758; GO:0007615; GO:0036444; GO:0051560; GO:0051561; GO:0072375; GO:1990246
TRINITY_GG_11544_c1_g1_i5.p1,GO:0005509; GO:0005765; GO:0005768; GO:0005905; GO:0008203; GO:0015031; GO:0016324; GO:0031419; GO:0031526; GO:0038024; GO:0043235
TRINITY_GG_14999_c17_g1_i1.p1,GO:0005509; GO:0005783
TRINITY_GG_17344_c10_g1_i10.p1,GO:0005509; GO:0005783; GO:0005789; GO:0006457; GO:0016021; GO:0030246; GO:0030433; GO:0042470; GO:0048488; GO:0051082; GO:0072583; GO:0098793
TRINITY_GG_8265_c6_g1_i1.p1,GO:0005509; GO:0005783; GO:0006888; GO:0014029; GO:0014032; GO:0030127; GO:0031463; GO:0048208; GO:1902527; GO:1990756
TRINITY_GG_7496_c4_g1_i1.p1,GO:0005509; GO:0005789; GO:0005794; GO:0012507; GO:0015031; GO:0016192; GO:0033116
TRINITY_GG_17502_c6_g1_i5.p1,GO:0005509; GO:0005789; GO:0016021; GO:0030672; GO:0046928; GO:0048168
TRINITY_GG_15286_c7_g1_i1.p1,GO:0005509; GO:0005796
TRINITY_GG_22504_c8_g1_i1.p1,GO:0005509; GO:0005815; GO:0007049; GO:0051301
TRINITY_GG_9115_c4_g1_i1.p1,GO:0005509; GO:0005829; GO:0006897; GO:0007173; GO:0016197; GO:0065003
TRINITY_GG_13630_c5_g1_i2.p1,GO:0005509; GO:0005829; GO:0016460; GO:0017022; GO:0030048; GO:0031475; GO:0031476; GO:0031477; GO:0032036
TRINITY_GG_22448_c14_g1_i2.p1,GO:0005509; GO:0005886; GO:0005887; GO:0005918; GO:0005919; GO:0005923; GO:0007158; GO:0007409; GO:0007560; GO:0008045; GO:0008049; GO:0008050; GO:0008366; GO:0016020; GO:0016319; GO:0019991; GO:0021682; GO:0030175; GO:0030424; GO:0030425; GO:0035011; GO:0035151; GO:0043025; GO:0045924; GO:0048036; GO:0048675; GO:0048813; GO:0050808; GO:0050839; GO:0060857; GO:0061343; GO:0072499; GO:0098609
TRINITY_GG_9812_c17_g1_i8.p1,GO:0005509; GO:0005886; GO:0005887; GO:0005925; GO:0007156; GO:0007295; GO:0007424; GO:0007431; GO:0007440; GO:0007442; GO:0009925; GO:0016339; GO:0030950; GO:0031254; GO:0042247; GO:0044331; GO:0044877; GO:0045089; GO:0048477; GO:0050829; GO:0050839; GO:0051491; GO:0060269; GO:0098609; GO:0098858; GO:1902463
TRINITY_GG_8696_c9_g1_i4.p1,GO:0005509; GO:0005886; GO:0005911; GO:0007156; GO:0007411; GO:0007412; GO:0007413; GO:0016021; GO:0016318; GO:0016339; GO:0030424; GO:0030425; GO:0031290; GO:0042803; GO:0044331; GO:0045296; GO:0045463; GO:0045467; GO:0048675; GO:0048814; GO:0048841; GO:0048846; GO:0050774; GO:0098609
TRINITY_GG_11878_c7_g1_i1.p1,GO:0005509; GO:0005886; GO:0005927; GO:0007498
TRINITY_GG_7654_c2_g1_i1.p1,GO:0005509; GO:0005886; GO:0007283; GO:0016021; GO:0045938; GO:0048477; GO:0070328
TRINITY_GG_18738_c11_g1_i1.p1,GO:0005509; GO:0005887; GO:0007155; GO:0007156; GO:0016339; GO:0044331
TRINITY_GG_21251_c15_g1_i1.p1,GO:0005509; GO:0005887; GO:0007156; GO:0008360; GO:0016339; GO:0035003; GO:0044331; GO:0098609
TRINITY_GG_13106_c2_g1_i2.p1,GO:0005509; GO:0005887; GO:0007156; GO:0016339; GO:0044331; GO:0098609
TRINITY_GG_10585_c3_g1_i5.p1,GO:0005509; GO:0006887; GO:0007269; GO:0008021; GO:0008289; GO:0015031; GO:0016079; GO:0016192; GO:0030659; GO:0035249; GO:0045202; GO:0045956; GO:0070161; GO:1990504
TRINITY_GG_13684_c14_g1_i1.p1,GO:0005509; GO:0006898; GO:0016021; GO:0038024
TRINITY_GG_16894_c10_g2_i1.p1,GO:0005509; GO:0007268; GO:0007269; GO:0007528; GO:0008048; GO:0016020; GO:0046928; GO:0098793
TRINITY_GG_11812_c13_g1_i1.p1,GO:0005509; GO:0016021; GO:0030867; GO:0032469; GO:0036503
TRINITY_GG_24474_c20_g1_i1.p1,GO:0005509; GO:0016459
TRINITY_GG_13150_c4_g1_i1.p1,GO:0005509; GO:0019722
TRINITY_GG_6895_c21_g1_i1.p3,GO:0005509; GO:0030234
TRINITY_GG_10227_c1_g1_i1.p1,GO:0005509; GO:0042995; GO:0043083; GO:0048786; GO:0070161
TRINITY_GG_12238_c15_g1_i2.p1,GO:0005509; GO:0045938; GO:1902848
TRINITY_GG_23685_c0_g1_i3.p1,GO:0005516; GO:0005523; GO:0005634; GO:0005737; GO:0005815; GO:0008157; GO:0009410; GO:0014823; GO:0018105; GO:0030036; GO:0031430; GO:0031674; GO:0031941; GO:0042310; GO:0043292; GO:0043621; GO:0045892; GO:0045907; GO:0048644; GO:0051401; GO:0097718
TRINITY_GG_18074_c19_g2_i1.p1,GO:0005516; GO:0005545; GO:0005737; GO:0005769; GO:0005829; GO:0005969; GO:0006897; GO:0006906; GO:0008270; GO:0016020; GO:0016189; GO:0019897; GO:0030742; GO:0031901; GO:0042803; GO:0044308; GO:0044788; GO:0045022; GO:0070062
TRINITY_GG_19957_c12_g1_i8.p1,GO:0005516; GO:0005737; GO:0005856; GO:0016055
TRINITY_GG_12999_c14_g1_i5.p2,GO:0005516; GO:0005886; GO:0005964; GO:0005977
TRINITY_GG_19904_c30_g1_i2.p1,GO:0005516; GO:0005886; GO:0005964; GO:0005977
TRINITY_GG_19803_c10_g1_i16.p1,GO:0005516; GO:0005886; GO:0006811; GO:0006813; GO:0009881; GO:0016021; GO:0016057; GO:0016286; GO:0043005; GO:0043025; GO:0071805
TRINITY_GG_13630_c9_g1_i3.p1,GO:0005516; GO:0006511; GO:0006513; GO:0010506; GO:0014066; GO:0016020; GO:0016567; GO:0019005; GO:0019903; GO:0031146; GO:0036312; GO:0044830
TRINITY_GG_8585_c0_g1_i1.p1,GO:0005518; GO:0005615; GO:0005737; GO:0008285; GO:0030336
TRINITY_GG_17525_c13_g2_i1.p1,GO:0005519; GO:0005768; GO:0005794; GO:0007318; GO:0015031; GO:0031532
TRINITY_GG_10315_c6_g1_i1.p1,GO:0005524; GO:0005525; GO:0005737; GO:0016887; GO:0043022; GO:0043023; GO:0046872
TRINITY_GG_5890_c1_g1_i1.p1,GO:0005524; GO:0005542; GO:0005737; GO:0005739; GO:0005759; GO:0005829; GO:0006536; GO:0009396; GO:0015942; GO:0030272; GO:0035999; GO:0046653; GO:0046655; GO:0046657; GO:0046872
TRINITY_GG_22193_c1_g1_i1.p1,GO:0005524; GO:0005576; GO:0005634; GO:0005737; GO:0005813; GO:0007368; GO:0032402; GO:0032958; GO:0035299; GO:0036064; GO:0052746; GO:0060287
TRINITY_GG_13775_c3_g1_i1.p1,GO:0005524; GO:0005576; GO:0008252; GO:0009166; GO:0046872; GO:0102485; GO:0102486; GO:0102487; GO:0102488; GO:0102489; GO:0102490; GO:0102491
TRINITY_GG_17571_c49_g1_i1.p1,GO:0005524; GO:0005615; GO:0005634; GO:0005737; GO:0005783; GO:0005788; GO:0012505; GO:0016020; GO:0016887; GO:0030431; GO:0030433; GO:0030968; GO:0031072; GO:0034620; GO:0034663; GO:0034976; GO:0035194; GO:0036335; GO:0042026; GO:0044183; GO:0051082; GO:0051085; GO:0051787; GO:0140662
TRINITY_GG_21956_c5_g2_i1.p1,GO:0005524; GO:0005634; GO:0005654; GO:0005730; GO:0005737; GO:0005886; GO:0005911; GO:0005912; GO:0005923; GO:0007165; GO:0016020; GO:0022409; GO:0030054; GO:0042995; GO:0051393; GO:0060090; GO:0071944
TRINITY_GG_6346_c9_g1_i2.p1,GO:0005524; GO:0005634; GO:0005654; GO:0005829; GO:0005847; GO:0005886; GO:0006661; GO:0008654; GO:0010761; GO:0016308; GO:0016310; GO:0016607; GO:0019900; GO:0030027; GO:0031532; GO:0032587; GO:0046488; GO:0046854; GO:0048041; GO:0060326; GO:0072659; GO:0090630; GO:0097178
TRINITY_GG_21980_c13_g1_i1.p1,GO:0005524; GO:0005634; GO:0005737
TRINITY_GG_23046_c18_g1_i3.p1,GO:0005524; GO:0005634; GO:0005737; GO:0005813; GO:0005829; GO:0006457; GO:0007286; GO:0007608; GO:0010467; GO:0010629; GO:0014824; GO:0021756; GO:0021766; GO:0021987; GO:0030837; GO:0031514; GO:0032502; GO:0033210; GO:0034260; GO:0035176; GO:0036064; GO:0038108; GO:0040018; GO:0042311; GO:0044321; GO:0045444; GO:0045494; GO:0045776; GO:0046907; GO:0048854; GO:0050910; GO:0051082; GO:0051131; GO:0051216; GO:0051492; GO:0060271; GO:0060296; GO:0060324; GO:0061629; GO:1902636; GO:1905515
TRINITY_GG_22274_c2_g1_i1.p1,GO:0005524; GO:0005634; GO:0005737; GO:0005815; GO:0005819; GO:0007346; GO:0015631; GO:0016881; GO:0030496; GO:0045087; GO:0060339; GO:1990889
TRINITY_GG_20586_c2_g1_i1.p1,GO:0005524; GO:0005634; GO:0005737; GO:0008384; GO:0042803; GO:0045944; GO:0046982; GO:0071356
TRINITY_GG_10016_c1_g1_i1.p1,GO:0005524; GO:0005634; GO:0005737; GO:0016887; GO:0022624; GO:0030163; GO:0036402
TRINITY_GG_7629_c11_g1_i1.p1,GO:0005524; GO:0005634; GO:0005737; GO:0019781; GO:0032446; GO:0045116
TRINITY_GG_19108_c11_g1_i9.p2,GO:0005524; GO:0005634; GO:0005789; GO:0005794; GO:0008270; GO:0030218; GO:0030219; GO:0034976; GO:0042803; GO:0061709; GO:0071566; GO:0071569; GO:1990592
TRINITY_GG_15734_c7_g1_i3.p1,GO:0005524; GO:0005634; GO:0005849; GO:0006378; GO:0006388; GO:0006396; GO:0051731
TRINITY_GG_20277_c2_g1_i1.p1,GO:0005524; GO:0005634; GO:0140662
TRINITY_GG_10417_c58_g1_i12.p2,GO:0005524; GO:0005635; GO:0005654; GO:0005737; GO:0005840; GO:0006412; GO:0006413; GO:0008494; GO:0042788; GO:0043022; GO:0045727
TRINITY_GG_12496_c2_g1_i9.p1,GO:0005524; GO:0005635; GO:0005783; GO:0005788; GO:0007504; GO:0008057; GO:0010883; GO:0016887; GO:0030307; GO:0042053; GO:0043104; GO:0044255; GO:0046467; GO:0051085; GO:0070050; GO:0070328; GO:0071218; GO:0099050; GO:0106083; GO:0140591; GO:1903741
TRINITY_GG_15016_c24_g1_i3.p1,GO:0005524; GO:0005654; GO:0005829; GO:0005838; GO:0008540; GO:0016887; GO:0036402; GO:0043161
TRINITY_GG_22973_c7_g1_i1.p1,GO:0005524; GO:0005737; GO:0005739; GO:0005758; GO:0016887; GO:0034605; GO:0039529; GO:0140374
TRINITY_GG_18582_c30_g1_i5.p1,GO:0005524; GO:0005737; GO:0005739; GO:0005819; GO:0007283; GO:0007420; GO:0016887; GO:0030154; GO:0042273; GO:1990275
TRINITY_GG_10932_c3_g1_i1.p1,GO:0005524; GO:0005737; GO:0005739; GO:0006123; GO:0007005; GO:0016887; GO:0031966; GO:0035694
TRINITY_GG_5621_c11_g1_i3.p1,GO:0005524; GO:0005737; GO:0005739; GO:0016887
TRINITY_GG_9155_c2_g1_i2.p1,GO:0005524; GO:0005737; GO:0005777; GO:0005778; GO:0005829; GO:0006625; GO:0007031; GO:0008022; GO:0008289; GO:0016558; GO:0016887; GO:0044877; GO:0060152
TRINITY_GG_8415_c5_g1_i4.p1,GO:0005524; GO:0005737; GO:0005794; GO:0005829; GO:0005938; GO:0006468; GO:0006888; GO:0008361; GO:0009306; GO:0012505; GO:0035556; GO:0036335; GO:0042127; GO:0042803
TRINITY_GG_8155_c43_g1_i1.p1,GO:0005524; GO:0005737; GO:0005795; GO:0006891; GO:0006914; GO:0007030; GO:0007269; GO:0007274; GO:0016082; GO:0016887; GO:0031594; GO:0031629; GO:0035494; GO:0043001; GO:0043195; GO:0046872; GO:0048172; GO:0070050; GO:0090160; GO:0098527; GO:0099504; GO:0099523; GO:1900073
TRINITY_GG_7232_c9_g1_i4.p3,GO:0005524; GO:0005737; GO:0005815; GO:0005938
TRINITY_GG_13273_c20_g1_i1.p1,GO:0005524; GO:0005737; GO:0005819; GO:0016887; GO:0042273; GO:1990275
TRINITY_GG_23664_c3_g1_i1.p1,GO:0005524; GO:0005737; GO:0005829; GO:0005856; GO:0005886; GO:0006777; GO:0007529; GO:0008940; GO:0010038; GO:0014069; GO:0018315; GO:0030425; GO:0032324; GO:0042802; GO:0043546; GO:0045211; GO:0046872; GO:0061598; GO:0061599; GO:0070161; GO:0072579; GO:0097060; GO:0097112; GO:0098970; GO:0099144; GO:0099572; GO:0099634
